sepallength,petallength,petalwidth,class
0.544056,0.517375,0.62753,Iris-versicolor
0.591608,0.633205,0.791498,Iris-versicolor
0.636364,0.428571,0.572874,Iris-setosa
0.613986,0.613127,0.617409,Iris-virginica
0.404196,0.486486,0.668016,Iris-setosa
0.464336,0.578378,0.597166,Iris-virginica
0.551049,0.505019,0.629555,Iris-versicolor
0.521678,0.502703,0.396761,Iris-virginica
0.583217,0.442471,0.348178,Iris-versicolor
0.570629,0.437838,0.672065,Iris-virginica
0.527273,0.541313,0.582996,Iris-setosa
0.208392,0.538996,0.447368,Iris-virginica
0.630769,0.507336,0.408907,Iris-setosa
0.593007,0.495753,0.435223,Iris-versicolor
0.731469,0.412355,0.504049,Iris-setosa
0.446154,0.581467,0.32996,Iris-virginica
0.293706,0.440927,0.433198,Iris-setosa
0.47972,0.751351,0.55668,Iris-virginica
0.551049,0.661004,0.738866,Iris-virginica
0.45035,0.499614,0.805668,Iris-versicolor
0.653147,0.464865,0.453441,Iris-virginica
0.425175,0.616216,0.59919,Iris-setosa
0.488112,0.492664,0.368421,Iris-versicolor
0.471329,0.557529,0.382591,Iris-virginica
0.80979,0.542085,0.59919,Iris-virginica
0.398601,0.685714,0.663968,Iris-versicolor
0.565035,0.609266,0.469636,Iris-setosa
0.365035,0.582239,0.455466,Iris-virginica
0.537063,0.583012,0.423077,Iris-setosa
0.393007,0.43861,0.61336,Iris-virginica
0.622378,0.381467,0.603239,Iris-versicolor
0.601399,0.590734,0.728745,Iris-setosa
0.53007,0.466409,0.576923,Iris-versicolor
0.344056,0.000772,0.619433,Iris-versicolor
0.493706,0.437838,0.639676,Iris-virginica
0.465734,0.366023,0.601215,Iris-virginica
0.591608,0.180695,0.544534,Iris-virginica
0.398601,0.457143,0.473684,Iris-setosa
0.627972,0.527413,0.502024,Iris-versicolor
0.606993,0.464093,0.554656,Iris-virginica
0.345455,0.423938,0.761134,Iris-virginica
0.474126,0.481081,0.520243,Iris-setosa
0.493706,0.430888,0.558704,Iris-versicolor
0.611189,0.723552,0.364372,Iris-versicolor
0.422378,0.759846,0.475709,Iris-virginica
0.523077,0.602317,0.491903,Iris-versicolor
0.622378,0.780695,0.479757,Iris-setosa
0.527273,0.592278,0.582996,Iris-virginica
0.290909,0.401544,0.698381,Iris-setosa
0.443357,0.297297,0.538462,Iris-setosa
0.6,0.528958,0.742915,Iris-virginica
0.586014,0.583012,0.708502,Iris-versicolor
0.247552,0.435521,0.597166,Iris-versicolor
0.521678,0.365251,0.489879,Iris-setosa
0.605594,0.423938,0.580972,Iris-virginica
0.559441,0.314286,0.427126,Iris-versicolor
0.572028,0.528185,0.712551,Iris-versicolor
0.73007,0.628571,0.548583,Iris-setosa
0.495105,0.566795,0.518219,Iris-setosa
0.532867,0.513514,0.659919,Iris-virginica
0.394406,0.490347,0.51417,Iris-versicolor
0.427972,0.410039,0.431174,Iris-setosa
0.461538,0.565251,0.463563,Iris-virginica
0.594406,0.425483,0.742915,Iris-setosa
0.415385,0.360618,0.463563,Iris-virginica
0.637762,0.718919,0.512146,Iris-setosa
0.377622,0.5861,0.568826,Iris-setosa
0.570629,0.571429,0.417004,Iris-virginica
0.560839,0.481853,0.846154,Iris-versicolor
0.528671,0.389961,0.643725,Iris-setosa
0.60979,0.400772,0.423077,Iris-setosa
0.416783,0.423938,0.346154,Iris-virginica
0.447552,0.278764,0.51417,Iris-setosa
0.391608,0.657143,0.554656,Iris-virginica
0.500699,0.353668,0.520243,Iris-setosa
0.485315,0.505019,0.534413,Iris-setosa
0.595804,0.364479,0.538462,Iris-versicolor
0.542657,0.497297,0.676113,Iris-setosa
0.576224,0.516602,0.350202,Iris-virginica
0.476923,0.656371,0.643725,Iris-setosa
0.544056,0.362934,0.445344,Iris-setosa
0.702098,0.654054,0.453441,Iris-virginica
0.348252,0.693436,0.398785,Iris-virginica
0.293706,0.54749,0.625506,Iris-virginica
0.570629,0.679537,0.67004,Iris-setosa
0.404196,0.362162,0.82996,Iris-setosa
0.344056,0.535907,0.408907,Iris-versicolor
0.559441,0.517375,0.230769,Iris-versicolor
0.387413,0.53668,0.631579,Iris-virginica
0.671329,0.664865,0.439271,Iris-setosa
0.517483,0.676448,0.275304,Iris-setosa
0.476923,0.593822,0.508097,Iris-versicolor
0.406993,0.33668,0.6417,Iris-setosa
0.523077,0.468726,0.366397,Iris-setosa
0.321678,0.485714,0.465587,Iris-versicolor
0.223776,0.53668,0.605263,Iris-virginica
0.325874,0.59305,0.445344,Iris-virginica
0.626573,0.565251,0.489879,Iris-versicolor
0.395804,0.603861,0.730769,Iris-setosa
0.338462,0.590734,0.309717,Iris-setosa
0.48951,0.465637,0.479757,Iris-setosa
0.748252,0.578378,0.554656,Iris-virginica
0.620979,0.583012,0.625506,Iris-versicolor
0.40979,0.840927,0.54251,Iris-setosa
0.408392,0.515058,0.461538,Iris-setosa
0.40979,0.504247,0.453441,Iris-setosa
0.397203,0.635521,0.552632,Iris-setosa
0.560839,0.644015,0.297571,Iris-setosa
0.461538,0.59305,0.661943,Iris-virginica
0.374825,0.397683,0.477733,Iris-virginica
0.34965,0.45251,0.421053,Iris-versicolor
0.756643,0.48417,0.629555,Iris-versicolor
0.581818,0.530502,0.659919,Iris-versicolor
0.404196,0.569112,0.688259,Iris-virginica
0.634965,0.396911,0.554656,Iris-setosa
0.370629,0.460232,0.342105,Iris-versicolor
0.483916,0.471815,0.348178,Iris-setosa
0.471329,0.580695,0.775304,Iris-setosa
0.52028,0.582239,0.463563,Iris-versicolor
0.394406,0.709653,0.623482,Iris-setosa
0.513287,0.60695,0.392713,Iris-versicolor
0.303497,0.244015,0.568826,Iris-setosa
0.457343,0.493436,0.469636,Iris-setosa
0.648951,0.678764,0.378543,Iris-setosa
0.613986,0.352124,0.463563,Iris-setosa
0.420979,0.703475,0.688259,Iris-setosa
0.328671,0.611583,0.856275,Iris-virginica
0.254545,0.574517,0.576923,Iris-virginica
0.567832,0.602317,0.502024,Iris-virginica
0.53007,0.494981,0.702429,Iris-virginica
0.542657,0.629344,0.427126,Iris-versicolor
0.688112,0.446332,0.61336,Iris-versicolor
0.516084,0.552124,0.481781,Iris-versicolor
0.524476,0.581467,0.475709,Iris-virginica
0.342657,0.542085,0.578947,Iris-virginica
0.681119,0.68417,0.59919,Iris-virginica
0.481119,0.621622,0.459514,Iris-setosa
0.408392,0.351351,0.566802,Iris-setosa
0.523077,0.474903,0.58502,Iris-setosa
0.723077,0.52278,0.724696,Iris-virginica
0.738462,0.564479,0.536437,Iris-virginica
0.39021,0.511969,0.455466,Iris-setosa
0.630769,0.560618,0.350202,Iris-setosa
0.537063,0.559073,0.572874,Iris-setosa
0.60979,0.440927,0.342105,Iris-setosa
0.53007,0.601544,0.726721,Iris-setosa
0.567832,0.667954,0.37247,Iris-setosa
0.647552,0.525869,0.548583,Iris-setosa
0.303497,0.301158,0.287449,Iris-versicolor
0.53986,0.407722,0.637652,Iris-virginica
0.367832,0.592278,0.676113,Iris-versicolor
0.447552,0.262548,0.52834,Iris-setosa
0.499301,0.474903,0.548583,Iris-virginica
0.386014,0.52973,0.668016,Iris-setosa
0.433566,0.488031,0.57085,Iris-virginica
0.342657,0.498842,0.692308,Iris-setosa
0.433566,0.271815,0.645749,Iris-versicolor
0.556643,0.491892,0.368421,Iris-setosa
0.595804,0.792278,0.532389,Iris-virginica
0.412587,0.469498,0.52834,Iris-virginica
0.647552,0.477992,0.504049,Iris-virginica
0.563636,0.5861,0.451417,Iris-setosa
0.66014,0.519691,0.540486,Iris-versicolor
0.300699,0.400772,0.696356,Iris-versicolor
0.534266,0.466409,0.497976,Iris-virginica
0.567832,0.589189,0.554656,Iris-virginica
0.307692,0.643243,0.637652,Iris-virginica
0.769231,0.495753,0.801619,Iris-setosa
0.427972,0.560618,0.558704,Iris-setosa
0.560839,0.770656,0.700405,Iris-virginica
0.602797,0.466409,0.777328,Iris-versicolor
0.51049,0.533591,0.732794,Iris-virginica
0.654545,0.545946,0.57085,Iris-virginica
0.723077,0.443243,0.625506,Iris-virginica
0.374825,0.508108,0.445344,Iris-virginica
0.511888,0.483398,0.483806,Iris-versicolor
0.601399,0.667954,0.591093,Iris-versicolor
0.316084,0.425483,0.451417,Iris-setosa
0.618182,0.769112,0.493927,Iris-versicolor
0.690909,0.183012,0.659919,Iris-virginica
0.643357,0.647104,0.45749,Iris-setosa
0.548252,0.454054,0.315789,Iris-setosa
0.671329,0.556757,0.38664,Iris-versicolor
0.53986,0.53668,0.629555,Iris-versicolor
0.351049,0.521236,0.601215,Iris-virginica
0.440559,0.374517,0.649798,Iris-setosa
0.471329,0.582239,0.538462,Iris-setosa
0.492308,0.705792,0.672065,Iris-virginica
0.488112,0.766795,0.674089,Iris-virginica
0.461538,0.692664,0.504049,Iris-setosa
0.524476,0.068726,0.477733,Iris-setosa
0.667133,0.440927,0.637652,Iris-versicolor
0.523077,0.559846,0.382591,Iris-versicolor
0.569231,0.60695,0.512146,Iris-setosa
0.253147,0.525869,0.621457,Iris-setosa
0.513287,0.587645,0.536437,Iris-setosa
0.620979,0.539768,0.568826,Iris-versicolor
0.639161,0.519691,0.548583,Iris-virginica
0.627972,0.602317,0.334008,Iris-virginica
0.532867,0.572201,0.291498,Iris-setosa
0.545455,0.430888,0.362348,Iris-virginica
0.423776,0.475676,0.412955,Iris-virginica
0.594406,0.589189,0.364372,Iris-setosa
0.425175,0.801544,0.846154,Iris-versicolor
0.574825,0.618533,0.315789,Iris-versicolor
0.503497,0.496525,0.580972,Iris-setosa
0.500699,0.384556,0.603239,Iris-virginica
0.611189,0.416988,0.508097,Iris-virginica
0.562238,0.407722,0.463563,Iris-virginica
0.531469,0.464865,0.17004,Iris-versicolor
0.443357,0.396139,0.370445,Iris-setosa
0.678322,0.385328,0.364372,Iris-virginica
0.537063,0.478764,0.550607,Iris-setosa
0.583217,0.594595,0.578947,Iris-versicolor
0.507692,0.594595,0.362348,Iris-virginica
0.422378,0.369112,0.441296,Iris-virginica
0.538462,0.569112,0.635628,Iris-setosa
0.432168,0.607722,0.360324,Iris-versicolor
0.548252,0.55444,0.435223,Iris-virginica
0.134266,0.236293,0.435223,Iris-virginica
0.454545,0.538996,0.439271,Iris-versicolor
0.497902,0.483398,0.483806,Iris-setosa
0.393007,0.555212,0.465587,Iris-virginica
0.53986,0.601544,0.475709,Iris-setosa
0.451748,0.553668,0.504049,Iris-setosa
0.499301,0.54749,0.560729,Iris-virginica
0.437762,0.471815,0.408907,Iris-versicolor
0.608392,0.610039,0.621457,Iris-setosa
0.560839,0.607722,0.607287,Iris-virginica
0.532867,0.491892,0.777328,Iris-versicolor
0.506294,0.601544,0.439271,Iris-versicolor
0.781818,0.675676,0.451417,Iris-virginica
0.481119,0.415444,0.558704,Iris-setosa
0.420979,0.530502,0.558704,Iris-virginica
0.367832,0.640154,0.520243,Iris-virginica
0.6,0.496525,0.475709,Iris-setosa
0.681119,0.617761,0.653846,Iris-setosa
0.404196,0.471815,0.601215,Iris-versicolor
0.467133,0.565251,0.637652,Iris-virginica
0.458741,0.720463,0.433198,Iris-versicolor
0.485315,0.526641,0.566802,Iris-virginica
0.302098,0.350579,0.593117,Iris-virginica
0.59021,0.596139,0.789474,Iris-virginica
0.632168,0.473359,0.593117,Iris-versicolor
0.286713,0.365251,0.536437,Iris-setosa
0.696503,0.524324,0.47166,Iris-setosa
0.67972,0.573745,0.560729,Iris-setosa
0.155245,0.664865,0.6417,Iris-versicolor
0.255944,0.262548,0.55668,Iris-versicolor
0.483916,0.552896,0.625506,Iris-virginica
0.646154,0.8139,0.44332,Iris-virginica
0.531469,0.460232,0.538462,Iris-virginica
0.502098,0.580695,0.394737,Iris-setosa
0.563636,0.472587,0.587045,Iris-setosa
0.408392,0.534363,0.593117,Iris-virginica
0.641958,0.434749,0.453441,Iris-virginica
0.488112,0.410039,0.402834,Iris-versicolor
0.316084,0.498069,0.55668,Iris-versicolor
0.40979,0.414672,0.526316,Iris-versicolor
0.541259,0.521236,0.481781,Iris-virginica
0.467133,0.349807,0.510121,Iris-versicolor
0.455944,0.556757,0.518219,Iris-virginica
0.521678,0.327413,0.495951,Iris-versicolor
0.53986,0.485714,0.732794,Iris-virginica
0.362238,0.404633,0.483806,Iris-virginica
0.636364,0.52973,0.362348,Iris-versicolor
0.485315,0.420077,0.394737,Iris-setosa
0.546853,0.497297,0.404858,Iris-setosa
0.51049,0.369884,0.682186,Iris-setosa
0.453147,0.372201,0.678138,Iris-virginica
0.601399,0.630116,0.724696,Iris-setosa
0.507692,0.464865,0.706478,Iris-setosa
0.507692,0.376834,0.475709,Iris-virginica
0.220979,0.47722,0.686235,Iris-versicolor
0.591608,0.349807,0.61336,Iris-virginica
0.47972,0.395367,0.623482,Iris-setosa
0.583217,0.507336,0.378543,Iris-versicolor
0.683916,0.439382,0.635628,Iris-setosa
0.591608,0.579151,0.516194,Iris-virginica
0.504895,0.647876,0.544534,Iris-setosa
0.467133,0.53668,0.692308,Iris-versicolor
0.781818,0.542085,0.659919,Iris-setosa
0.553846,0.40695,0.508097,Iris-setosa
0.523077,0.469498,0.661943,Iris-virginica
0.478322,0.435521,0.512146,Iris-setosa
0.398601,0.511969,0.520243,Iris-versicolor
0.281119,0.482625,0.550607,Iris-versicolor
0.66993,0.389961,0.546559,Iris-virginica
0.412587,0.391506,0.530364,Iris-versicolor
0.478322,0.469498,0.550607,Iris-setosa
0.488112,0.533591,0.639676,Iris-versicolor
0.66014,0.69112,0.595142,Iris-setosa
0.413986,0.366795,0.40081,Iris-versicolor
0.528671,0.475676,0.404858,Iris-setosa
0.556643,0.509653,0.702429,Iris-versicolor
0.344056,0.423166,0.560729,Iris-versicolor
0.334266,0.418533,0.238866,Iris-setosa
0.41958,0.587645,0.327935,Iris-setosa
0.525874,0.56834,0.44332,Iris-setosa
0.511888,0.371429,0.489879,Iris-setosa
0.485315,0.503475,0.665992,Iris-setosa
0.572028,0.461776,0.807692,Iris-setosa
0.402797,0.585328,0.423077,Iris-versicolor
0.47972,0.517375,0.619433,Iris-versicolor
0.486713,0.451737,0.6417,Iris-setosa
0.406993,0.220849,0.58502,Iris-setosa
0.756643,0.511969,0.842105,Iris-setosa
0.257343,0.611583,0.730769,Iris-versicolor
0.637762,0.602317,0.534413,Iris-virginica
0.588811,0.792278,0.42915,Iris-setosa
0.59021,0.36834,0.582996,Iris-virginica
0.51049,0.518919,0.437247,Iris-setosa
0.648951,0.264865,0.487854,Iris-versicolor
0.448951,0.537452,0.439271,Iris-versicolor
0.542657,0.518147,0.417004,Iris-setosa
0.507692,0.604633,0.601215,Iris-setosa
0.472727,0.552896,0.597166,Iris-setosa
0.513287,0.571429,0.589069,Iris-versicolor
0.393007,0.556757,0.738866,Iris-virginica
0.425175,0.369112,0.3583,Iris-versicolor
0.675524,0.682625,0.34413,Iris-virginica
0.822378,0.464865,0.595142,Iris-virginica
0.558042,0.566795,0.48583,Iris-virginica
0.593007,0.601544,0.497976,Iris-setosa
0.527273,0.810039,0.461538,Iris-versicolor
0.54965,0.349035,0.672065,Iris-versicolor
0.560839,0.546718,0.649798,Iris-versicolor
0.615385,0.491892,0.425101,Iris-virginica
0.671329,0.501158,0.637652,Iris-virginica
0.4,0.535135,0.194332,Iris-setosa
0.815385,0.423938,0.455466,Iris-virginica
0.514685,0.780695,0.522267,Iris-virginica
0.514685,0.596911,0.605263,Iris-setosa
0.453147,0.595367,0.504049,Iris-versicolor
0.453147,0.52973,0.366397,Iris-setosa
0.567832,0.353668,0.512146,Iris-versicolor
0.570629,0.298842,0.417004,Iris-setosa
0.562238,0.591506,0.398785,Iris-versicolor
0.448951,0.579151,0.364372,Iris-versicolor
0.197203,0.367568,0.587045,Iris-versicolor
0.297902,0.734363,0.3583,Iris-versicolor
0.500699,0.576834,0.548583,Iris-virginica
0.537063,0.477992,0.447368,Iris-versicolor
0.451748,0.486486,0.44332,Iris-versicolor
0.422378,0.441699,0.611336,Iris-versicolor
0.532867,0.397683,0.611336,Iris-virginica
0.486713,0.364479,0.534413,Iris-versicolor
0.446154,0.606178,0.342105,Iris-setosa
0.318881,0.486486,0.479757,Iris-virginica
0.404196,0.565251,0.645749,Iris-virginica
0.604196,0.494981,0.398785,Iris-setosa
0.391608,0.44556,0.467611,Iris-virginica
0.573427,0.623166,0.376518,Iris-setosa
0.654545,0.66332,0.605263,Iris-versicolor
0.411189,0.550579,0.649798,Iris-versicolor
0.448951,0.657143,0.506073,Iris-virginica
0.60979,0.533591,0.510121,Iris-versicolor
0.637762,0.449421,0.419028,Iris-virginica
0.426573,0.450965,0.566802,Iris-versicolor
0.317483,0.820077,0.502024,Iris-setosa
0.639161,0.508108,0.368421,Iris-setosa
0.565035,0.514286,0.546559,Iris-setosa
0.544056,0.815444,0.538462,Iris-setosa
0.601399,0.402317,0.550607,Iris-virginica
0.366434,0.52973,0.576923,Iris-virginica
0.542657,0.399228,0.342105,Iris-setosa
0.467133,0.371429,0.57085,Iris-versicolor
0.566434,0.461776,0.552632,Iris-versicolor
0.588811,0.565251,0.497976,Iris-virginica
0.608392,0.454054,0.370445,Iris-setosa
0.566434,0.614672,0.48583,Iris-versicolor
0.527273,0.376062,0.522267,Iris-versicolor
0.531469,0.542857,0.342105,Iris-setosa
0.53986,0.183784,0.419028,Iris-versicolor
0.429371,0.611583,0.502024,Iris-setosa
0.457343,0.515058,0.461538,Iris-versicolor
0.544056,0.447104,0.497976,Iris-versicolor
0.572028,0.56834,0.291498,Iris-setosa
0.426573,0.688803,0.388664,Iris-virginica
0.379021,0.595367,0.327935,Iris-setosa
0.311888,0.63861,0.665992,Iris-virginica
0.358042,0.453282,0.423077,Iris-virginica
0.439161,0.468726,0.680162,Iris-setosa
0.448951,0.567568,0.5,Iris-setosa
0.467133,0.675676,0.275304,Iris-setosa
0.365035,0.662548,0.568826,Iris-virginica
0.296503,0.613127,0.463563,Iris-setosa
0.513287,0.742085,0.508097,Iris-setosa
0.513287,0.582239,0.520243,Iris-setosa
0.569231,0.688803,0.506073,Iris-setosa
0.59021,0.549035,0.336032,Iris-versicolor
0.542657,0.477992,0.538462,Iris-virginica
0.511888,0.6,0.47166,Iris-virginica
0.597203,0.450193,0.475709,Iris-versicolor
0.658741,0.471815,0.546559,Iris-setosa
0.423776,0.759846,0.619433,Iris-versicolor
0.586014,0.504247,0.354251,Iris-virginica
0.429371,0.382239,0.396761,Iris-setosa
0.524476,0.541313,0.421053,Iris-virginica
0.61958,0.651737,0.370445,Iris-virginica
0.468531,0.45251,0.732794,Iris-setosa
0.393007,0.555212,0.582996,Iris-versicolor
0.447552,0.497297,0.477733,Iris-virginica
0.393007,0.607722,0.540486,Iris-setosa
0.379021,0.481081,0.629555,Iris-virginica
0.634965,0.701158,0.607287,Iris-versicolor
0.559441,0.294981,0.392713,Iris-virginica
0.418182,0.194595,0.765182,Iris-versicolor
0.388811,0.636293,0.489879,Iris-versicolor
0.397203,0.591506,0.552632,Iris-versicolor
0.418182,0.635521,0.546559,Iris-virginica
0.627972,0.711197,0.447368,Iris-versicolor
0.486713,0.499614,0.674089,Iris-virginica
0.738462,0.32278,0.479757,Iris-virginica
0.495105,0.436293,0.595142,Iris-setosa
0.434965,0.603861,0.441296,Iris-versicolor
0.602797,0.567568,0.643725,Iris-virginica
0.311888,0.621622,0.481781,Iris-virginica
0.52028,0.388417,0.582996,Iris-setosa
0.363636,0.769112,0.558704,Iris-setosa
0.254545,0.40695,0.601215,Iris-versicolor
0.486713,0.543629,0.591093,Iris-setosa
0.593007,0.475676,0.639676,Iris-virginica
0.523077,0.449421,0.668016,Iris-setosa
0.509091,0.481081,0.710526,Iris-virginica
0.208392,0.428571,0.455466,Iris-virginica
0.482517,0.683398,0.574899,Iris-versicolor
0.482517,0.737452,0.419028,Iris-versicolor
0.569231,0.542085,0.623482,Iris-setosa
0.38042,0.531274,0.530364,Iris-virginica
0.591608,0.423166,0.425101,Iris-virginica
0.441958,0.410811,0.524291,Iris-versicolor
0.465734,0.622394,0.589069,Iris-versicolor
0.558042,0.309653,0.619433,Iris-versicolor
0.366434,0.333591,0.57085,Iris-versicolor
0.591608,0.531274,0.368421,Iris-setosa
0.348252,0.477992,0.463563,Iris-virginica
0.572028,0.407722,0.609312,Iris-setosa
0.472727,0.550579,0.410931,Iris-setosa
0.482517,0.193822,0.504049,Iris-versicolor
0.156643,0.503475,0.759109,Iris-setosa
0.433566,0.296525,0.48583,Iris-versicolor
0.475524,0.385328,0.753036,Iris-virginica
0.672727,0.553668,0.479757,Iris-versicolor
0.495105,0.657143,0.491903,Iris-virginica
0.426573,0.511197,0.672065,Iris-versicolor
0.593007,0.692664,0.801619,Iris-setosa
0.443357,0.422394,0.412955,Iris-virginica
0.615385,0.579923,0.423077,Iris-setosa
0.528671,0.488031,0.518219,Iris-versicolor
0.398601,0.656371,0.504049,Iris-virginica
0.604196,0.72278,0.406883,Iris-versicolor
0.566434,0.447104,0.508097,Iris-virginica
0.6,0.285714,0.631579,Iris-virginica
0.478322,0.302703,0.580972,Iris-versicolor
0.566434,0.687259,0.684211,Iris-versicolor
0.714685,0.466409,0.301619,Iris-versicolor
0.518881,0.542085,0.564777,Iris-virginica
0.454545,0.47027,0.475709,Iris-setosa
0.672727,0.579151,0.518219,Iris-versicolor
0.573427,0.620849,0.497976,Iris-setosa
0.448951,0.532046,0.67004,Iris-virginica
0.693706,0.690347,0.331984,Iris-virginica
0.365035,0.345174,0.65587,Iris-versicolor
0.558042,0.478764,0.331984,Iris-setosa
0.627972,0.411583,0.550607,Iris-setosa
0.61958,0.427027,0.317814,Iris-versicolor
0.398601,0.402317,0.761134,Iris-setosa
0.360839,0.590734,0.461538,Iris-virginica
0.524476,0.437066,0.465587,Iris-setosa
0.577622,0.350579,0.651822,Iris-virginica
0.379021,0.404633,0.530364,Iris-versicolor
0.532867,0.51583,0.508097,Iris-versicolor
0.335664,0.52973,0.607287,Iris-virginica
0.618182,0.611583,0.676113,Iris-virginica
0.434965,0.472587,0.504049,Iris-setosa
0.481119,0.487259,0.540486,Iris-versicolor
0.595804,0.358301,0.738866,Iris-versicolor
0.586014,0.454826,0.587045,Iris-virginica
0.552448,0.489575,0.287449,Iris-versicolor
0.613986,0.400772,0.449393,Iris-setosa
0.545455,0.447104,0.647773,Iris-setosa
0.661538,0.589189,0.402834,Iris-virginica
0.307692,0.576834,0.504049,Iris-virginica
0.492308,0.496525,0.550607,Iris-versicolor
0.488112,0.492664,0.491903,Iris-virginica
0.474126,0.465637,0.495951,Iris-virginica
0.555245,0.293436,0.406883,Iris-setosa
0.523077,0.24556,0.396761,Iris-versicolor
0.591608,0.376834,0.564777,Iris-versicolor
0.366434,0.467181,0.362348,Iris-versicolor
0.755245,0.674903,0.404858,Iris-setosa
0.455944,0.685714,0.661943,Iris-setosa
0.531469,0.420849,0.491903,Iris-virginica
0.476923,0.586873,0.465587,Iris-virginica
0.507692,0.515058,0.508097,Iris-setosa
0.439161,0.405405,0.530364,Iris-setosa
0.521678,0.56834,0.48583,Iris-versicolor
0.563636,0.499614,0.423077,Iris-versicolor
0.230769,0.489575,0.647773,Iris-setosa
0.462937,0.552896,0.42915,Iris-versicolor
0.458741,0.344402,0.467611,Iris-versicolor
0.759441,0.608494,0.710526,Iris-setosa
0.595804,0.605405,0.546559,Iris-versicolor
0.667133,0.535907,0.746964,Iris-setosa
0.562238,0.6,0.668016,Iris-setosa
0.509091,0.485714,0.41498,Iris-versicolor
0.53986,0.407722,0.601215,Iris-virginica
0.625175,0.510425,0.522267,Iris-setosa
0.695105,0.415444,0.615385,Iris-virginica
0.532867,0.455598,0.591093,Iris-setosa
0.429371,0.423166,0.348178,Iris-versicolor
0.602797,0.449421,0.751012,Iris-versicolor
0.404196,0.369112,0.396761,Iris-setosa
0.542657,0.355985,0.402834,Iris-versicolor
0.576224,0.447104,0.376518,Iris-virginica
0.486713,0.320463,0.311741,Iris-versicolor
0.398601,0.355985,0.609312,Iris-virginica
0.448951,0.364479,0.603239,Iris-setosa
0.464336,0.435521,0.637652,Iris-setosa
0.381818,0.364479,0.694332,Iris-versicolor
0.455944,0.647104,0.427126,Iris-setosa
0.337063,0.535907,0.668016,Iris-versicolor
0.565035,0.44556,0.475709,Iris-versicolor
0.537063,0.723552,0.663968,Iris-setosa
0.528671,0.559073,0.47166,Iris-setosa
0.455944,0.360618,0.534413,Iris-versicolor
0.471329,0.551351,0.639676,Iris-virginica
0.406993,0.511197,0.696356,Iris-virginica
0.555245,0.630116,0.410931,Iris-virginica
0.346853,0.317375,0.380567,Iris-setosa
0.509091,0.440927,0.546559,Iris-versicolor
0.427972,0.620849,0.708502,Iris-virginica
0.696503,0.384556,0.445344,Iris-versicolor
0.558042,0.377606,0.477733,Iris-setosa
0.499301,0.480309,0.659919,Iris-versicolor
0.376224,0.31583,0.42915,Iris-versicolor
0.346853,0.444788,0.704453,Iris-virginica
0.555245,0.511969,0.459514,Iris-setosa
0.700699,0.43861,0.516194,Iris-setosa
0.545455,0.629344,0.536437,Iris-virginica
0.518881,0.459459,0.323887,Iris-versicolor
0.52028,0.600772,0.57085,Iris-setosa
0.51049,0.418533,0.489879,Iris-setosa
0.521678,0.47722,0.340081,Iris-setosa
0.422378,0.668726,0.435223,Iris-virginica
0.39021,0.317375,0.412955,Iris-virginica
0.511888,0.405405,0.566802,Iris-setosa
0.665734,0.5861,0.680162,Iris-setosa
0.586014,0.412355,0.548583,Iris-versicolor
0.360839,0.461004,0.791498,Iris-setosa
0.471329,0.556757,0.532389,Iris-versicolor
0.58042,0.442471,0.52834,Iris-versicolor
0.668531,0.622394,0.686235,Iris-virginica
0.699301,0.433977,0.451417,Iris-setosa
0.475524,0.542857,0.47166,Iris-virginica
0.591608,0.690347,0.477733,Iris-virginica
0.527273,0.648649,0.283401,Iris-setosa
0.485315,0.611583,0.417004,Iris-setosa
0.506294,0.454054,0.459514,Iris-versicolor
0.507692,0.644015,0.419028,Iris-virginica
0.630769,0.311969,0.580972,Iris-virginica
0.342657,0.510425,0.548583,Iris-setosa
0.551049,0.443243,0.439271,Iris-versicolor
0.671329,0.546718,0.491903,Iris-virginica
0.66014,0.544402,0.447368,Iris-virginica
0.563636,0.400772,0.497976,Iris-setosa
0.413986,0.562162,0.572874,Iris-virginica
0.586014,0.616216,0.493927,Iris-setosa
0.647552,0.706564,0.281377,Iris-setosa
0.441958,0.366795,0.623482,Iris-virginica
0.53986,0.389961,0.42915,Iris-setosa
0.476923,0.567568,0.214575,Iris-versicolor
0.430769,0.323552,0.550607,Iris-virginica
0.464336,0.550579,0.615385,Iris-setosa
0.513287,0.551351,0.475709,Iris-setosa
0.397203,0.421622,0.382591,Iris-setosa
0.377622,0.479537,0.674089,Iris-versicolor
0.4,0.344402,0.42915,Iris-versicolor
0.535664,0.416988,0.427126,Iris-setosa
0.335664,0.559073,0.317814,Iris-setosa
0.251748,0.469498,0.544534,Iris-setosa
0.653147,0.413127,0.607287,Iris-setosa
0.386014,0.791506,0.546559,Iris-versicolor
0.476923,0.271815,0.425101,Iris-versicolor
0.602797,0.423166,0.327935,Iris-setosa
0.338462,0.369112,0.57085,Iris-virginica
0.338462,0.518919,0.649798,Iris-setosa
0.427972,0.371429,0.607287,Iris-setosa
0.606993,0.649421,0.433198,Iris-setosa
0.496503,0.376062,0.653846,Iris-versicolor
0.497902,0.511969,0.580972,Iris-versicolor
0.465734,0.569884,0.657895,Iris-virginica
0.562238,0.537452,0.607287,Iris-setosa
0.66014,0.27027,0.52834,Iris-versicolor
0.833566,0.471042,0.479757,Iris-versicolor
0.482517,0.511197,0.477733,Iris-versicolor
0.66993,0.684942,0.526316,Iris-setosa
0.611189,0.385328,0.838057,Iris-setosa
0.528671,0.516602,0.619433,Iris-versicolor
